customer_id,trans_date,tran_amount
FM2886,2018-07-21,35
FM1392,2016-03-23,88
FM1853,2018-06-22,37
FM3026,2017-04-15,51
FM2702,2018-03-20,54
FM5987,2019-04-11,78
FM5774,2019-10-22,88
FM1492,2017-12-03,90
FM2576,2018-11-17,68
FM5340,2019-04-27,92
FM4724,2016-03-29,63
FM4327,2016-11-18,58
FM5505,2019-02-12,41
FM3056,2019-04-16,70
FM4846,2016-05-26,66
FM4228,2016-10-25,79
FM2758,2018-02-27,45
FM1619,2018-11-26,79
FM4311,2019-01-10,68
FM1773,2016-05-01,44
FM2690,2019-09-08,92
FM3117,2019-02-27,45
FM2425,2018-04-15,92
FM5958,2016-07-06,62
FM1140,2019-07-08,38
FM1588,2016-07-25,57
FM5104,2018-07-19,97
FM6057,2016-09-07,99
FM6110,2016-05-08,70
FM5626,2016-04-28,103
FM2832,2016-03-27,57
FM3647,2018-12-08,40
FM3387,2018-11-21,90
FM2349,2017-01-08,59
FM4133,2019-01-04,55
FM1788,2016-09-12,69
FM1922,2018-06-20,56
FM3722,2016-06-26,74
FM3928,2017-07-03,44
FM5529,2016-03-07,49
FM2670,2018-08-07,49
FM4284,2019-08-01,63
FM5484,2017-03-30,69
FM4624,2018-12-04,86
FM2794,2019-07-02,105
FM4744,2016-09-18,76
FM5593,2017-09-02,97
FM5792,2019-11-13,42
FM1133,2018-08-11,35
FM5528,2018-06-17,51
FM1865,2019-03-07,64
FM5451,2017-02-23,56
FM4179,2016-07-16,95
FM2530,2017-10-18,44
FM3578,2016-11-29,63
FM1139,2019-08-25,104
FM4620,2018-03-26,93
FM5193,2019-11-28,60
FM2147,2019-07-09,35
FM4100,2017-09-30,73
FM3731,2017-12-02,89
FM3957,2017-02-28,91
FM2208,2018-04-08,97
FM3278,2018-08-23,99
FM5119,2017-08-04,87
FM4311,2018-05-16,68
FM2849,2016-06-02,88
FM1146,2017-08-27,57
FM3312,2017-05-08,57
FM5835,2016-12-13,100
FM4329,2018-09-14,40
FM5488,2017-06-13,82
FM6009,2019-11-10,87
FM4670,2018-01-08,101
FM1540,2018-10-13,82
FM4190,2016-02-26,65
FM5930,2016-11-23,42
FM3907,2016-08-16,72
FM2177,2016-12-07,97
FM5691,2017-07-28,77
FM5289,2017-10-27,53
FM5898,2016-04-24,45
FM2874,2017-11-07,103
FM4465,2019-08-26,102
FM3623,2016-02-20,40
FM6057,2016-11-23,76
FM1386,2017-12-16,96
FM5083,2018-08-16,100
FM3216,2019-06-03,48
FM3237,2018-07-02,105
FM2637,2019-03-20,67
FM4350,2017-05-28,51
FM3900,2016-11-21,74
FM4630,2018-03-19,54
FM3994,2019-12-13,98
FM5483,2016-02-22,69
FM5565,2019-08-05,66
FM5617,2018-03-11,71
FM3313,2018-08-21,79
FM5332,2016-12-07,64
FM1428,2018-06-19,50
FM5191,2016-08-28,85
FM5845,2018-04-04,74
FM4657,2016-11-04,46
FM2780,2019-03-24,97
FM2016,2016-04-30,79
FM3377,2017-05-24,85
FM3085,2016-11-18,92
FM4799,2019-01-29,84
FM3706,2017-10-31,102
FM4324,2019-01-29,47
FM1798,2017-02-28,87
FM4790,2017-05-08,81
FM1978,2018-01-20,75
FM5370,2019-08-23,67
FM2064,2016-10-31,53
FM3973,2018-02-05,67
FM2041,2016-08-03,50
FM2499,2019-09-14,49
FM1524,2018-05-28,45
FM5709,2018-06-09,101
FM4969,2018-04-08,104
FM4261,2017-08-08,105
FM5386,2018-12-15,39
FM1843,2018-01-24,65
FM4988,2016-10-09,60
FM4234,2018-02-09,59
FM4091,2019-12-04,104
FM5425,2017-12-04,46
FM1277,2016-11-20,72
FM5319,2018-07-18,62
FM5513,2016-08-17,64
FM5826,2018-01-11,48
FM4011,2019-03-21,60
FM1200,2019-05-15,103
FM5996,2019-09-26,86
FM2611,2018-07-21,90
FM5582,2017-03-20,80
FM1362,2019-02-17,100
FM5476,2017-07-23,92
FM4995,2019-08-03,100
FM4763,2018-05-16,97
FM3450,2018-03-08,72
FM3816,2019-11-03,84
FM5594,2016-09-02,79
FM5528,2019-11-13,55
FM3705,2017-11-12,90
FM4671,2016-09-04,65
FM1714,2018-09-13,100
FM2360,2018-08-01,76
FM1903,2016-11-22,72
FM1117,2018-02-06,67
FM5335,2017-06-07,87
FM3855,2017-12-14,100
FM3123,2017-08-16,96
FM2213,2017-03-09,86
FM4898,2016-06-22,43
FM1160,2019-06-28,76
FM2837,2019-09-13,74
FM4848,2019-10-09,64
FM1399,2019-10-24,104
FM3708,2019-10-27,63
FM3063,2019-05-27,104
FM4536,2017-03-21,43
FM3497,2017-12-15,73
FM5370,2016-11-03,51
FM6005,2017-09-30,103
FM2275,2019-10-07,59
FM6020,2017-06-11,76
FM5466,2016-07-30,98
FM3324,2017-08-02,60
FM1711,2018-02-21,103
FM3284,2018-07-19,92
FM5193,2018-07-30,44
FM4539,2016-05-22,75
FM4420,2019-03-30,49
FM2003,2017-12-22,56
FM4946,2016-02-24,55
FM1807,2019-06-27,64
FM5346,2019-12-12,104
FM1447,2019-10-07,79
FM2303,2016-05-05,47
FM5661,2019-09-09,90
FM4811,2017-03-26,97
FM5726,2017-03-16,96
FM4647,2017-10-12,60
FM3515,2016-02-27,92
FM4172,2019-06-21,43
FM3794,2016-02-29,89
FM3657,2019-02-06,50
FM3574,2019-03-02,90
FM2878,2018-07-15,56
FM2954,2018-05-16,101
FM4938,2016-07-12,92
FM5478,2018-06-04,77
FM1165,2017-12-22,41
FM2921,2016-10-08,84
FM2506,2017-04-25,56
FM4444,2017-07-08,48
FM3517,2017-04-07,46
FM3528,2018-02-20,95
FM6095,2016-03-15,70
FM4073,2019-09-11,57
FM4946,2019-09-06,87
FM3598,2017-04-05,49
FM2520,2017-08-26,52
FM5466,2018-05-15,76
FM2222,2018-12-26,104
FM3522,2018-04-23,80
FM5299,2017-10-24,51
FM5587,2019-03-25,92
FM2105,2019-01-02,92
FM3776,2018-01-28,68
FM5479,2019-01-10,81
FM3791,2019-04-07,48
FM2456,2018-10-29,67
FM2244,2019-03-06,56
FM1388,2017-10-20,103
FM3144,2016-06-26,83
FM3337,2016-05-17,54
FM2042,2017-10-09,83
FM1300,2016-07-11,38
FM4815,2019-08-04,45
FM3946,2018-03-04,67
FM2530,2019-10-23,45
FM5442,2017-07-08,66
FM5797,2018-06-08,80
FM5670,2016-09-30,85
FM5121,2017-08-07,40
FM5414,2018-09-08,98
FM5842,2018-01-03,76
FM3847,2017-11-19,73
FM1295,2019-03-16,53
FM2036,2018-03-09,102
FM4526,2017-03-11,45
FM1616,2017-10-30,94
FM1306,2017-07-30,76
FM2606,2019-03-18,104
FM3808,2017-05-23,95
FM2810,2016-05-29,61
FM5044,2017-11-15,38
FM4146,2018-02-05,77
FM3032,2019-01-16,77
FM2372,2016-03-19,85
FM3215,2018-12-24,70
FM4764,2018-01-11,57
FM5741,2016-08-03,61
FM5501,2018-08-28,62
FM3758,2017-04-09,49
FM3787,2017-05-23,65
FM3206,2019-06-12,94
FM3759,2019-03-29,83
FM2695,2016-07-01,65
FM4311,2017-03-12,37
FM1230,2016-03-23,100
FM3012,2017-06-19,86
FM3328,2019-03-30,102
FM4388,2017-01-04,92
FM2817,2016-12-05,43
FM4787,2017-12-13,86
FM3459,2017-07-30,58
FM5151,2018-05-15,38
FM1714,2019-12-16,56
FM3874,2019-07-01,45
FM3733,2019-03-20,78
FM2738,2018-04-30,47
FM5686,2019-05-21,89
FM5675,2018-07-30,38
FM3127,2019-07-04,77
FM4611,2017-10-12,105
FM4078,2017-09-12,80
FM3253,2016-11-07,36
FM3318,2016-10-12,87
FM5277,2016-08-29,39
FM2186,2017-11-04,43
FM5155,2016-11-10,74
FM3423,2018-05-07,49
FM4433,2018-10-11,79
FM4267,2016-10-29,82
FM3962,2016-02-26,65
FM2615,2017-09-13,65
FM2020,2018-11-10,77
FM4752,2017-10-21,48
FM3093,2016-07-01,42
FM4563,2017-12-08,41
FM3736,2016-06-11,83
FM3609,2019-09-01,40
FM5742,2019-07-12,90
FM5784,2016-05-09,54
FM2157,2019-02-25,95
FM4650,2019-09-30,92
FM5112,2017-12-11,81
FM4340,2018-10-26,95
FM5698,2019-07-18,64
FM3414,2018-01-06,77
FM3437,2018-11-14,91
FM2145,2016-05-18,90
FM5474,2017-01-03,42
FM2014,2016-06-02,84
FM5947,2018-10-30,75
FM3974,2018-03-10,38
FM2886,2016-05-15,94
FM1935,2017-02-18,88
FM3165,2017-07-20,58
FM5101,2017-03-24,35
FM5479,2016-11-04,55
FM1400,2017-05-18,45
FM3537,2018-09-30,93
FM2578,2016-03-20,61
FM3815,2017-04-30,62
FM3254,2018-07-07,75
FM6025,2017-08-06,36
FM5341,2017-09-26,101
FM3534,2019-08-03,95
FM3741,2017-11-11,65
FM3795,2019-07-12,81
FM4520,2017-05-08,55
FM5237,2016-09-07,48
FM3285,2018-05-27,100
FM1799,2019-08-18,89
FM2533,2019-12-06,35
FM3927,2017-09-15,58
FM4529,2018-08-05,91
FM5835,2018-06-07,66
FM3660,2016-11-29,41
FM3698,2018-01-14,99
FM3152,2019-04-20,42
FM3838,2018-01-02,51
FM3368,2016-08-16,66
FM2331,2019-07-26,105
FM3002,2017-06-22,66
FM5209,2018-10-14,87
FM5486,2018-09-20,89
FM4496,2019-10-10,59
FM5953,2019-03-15,100
FM3351,2018-11-19,50
FM2796,2017-02-28,50
FM2749,2017-12-13,35
FM4427,2017-03-18,67
FM3229,2016-02-21,45
FM1686,2017-02-28,36
FM3541,2016-05-20,61
FM2726,2018-12-23,36
FM5046,2016-08-25,101
FM2944,2017-06-22,72
FM4357,2017-04-06,105
FM2326,2017-11-22,90
FM1618,2016-12-28,69
FM2127,2019-09-24,96
FM5153,2017-12-03,92
FM3977,2018-03-26,73
FM3878,2019-07-20,90
FM5691,2018-09-25,45
FM5937,2016-11-18,94
FM3791,2018-08-29,68
FM3537,2016-03-23,78
FM2605,2017-02-22,40
FM2795,2018-03-15,100
FM3055,2019-05-07,76
FM1397,2017-02-11,85
FM1617,2016-09-29,48
FM4132,2018-08-02,78
FM4626,2017-09-03,94
FM4946,2016-06-28,75
FM3116,2017-08-05,52
FM1692,2018-06-30,79
FM4156,2018-02-20,74
FM1434,2016-12-16,76
FM5400,2018-03-30,36
FM5662,2017-05-10,46
FM2942,2016-05-15,37
FM4213,2019-07-18,58
FM2826,2016-04-26,63
FM2230,2018-07-10,58
FM3117,2017-07-28,77
FM2454,2016-12-30,48
FM3557,2016-06-13,104
FM3271,2019-05-13,37
FM3840,2018-03-30,70
FM2793,2016-09-12,103
FM2252,2017-12-23,54
FM1320,2018-02-09,80
FM2968,2016-09-11,84
FM1472,2019-04-28,65
FM2205,2019-05-01,72
FM3357,2016-09-13,105
FM1474,2017-06-22,50
FM3031,2018-04-10,63
FM3828,2016-10-13,74
FM5969,2018-07-01,76
FM5349,2017-07-24,85
FM4608,2018-09-30,81
FM3492,2017-07-21,72
FM3706,2017-04-23,81
FM2595,2018-08-08,58
FM4815,2017-04-20,88
FM1613,2016-07-27,63
FM5532,2018-05-13,37
FM2429,2017-10-11,94
FM2183,2019-10-16,47
FM2629,2017-03-05,43
FM5131,2016-10-05,64
FM5140,2019-06-18,48
FM2032,2016-09-01,43
FM1956,2016-11-18,62
FM5341,2018-01-20,41
FM3032,2018-06-27,60
FM5971,2019-02-07,36
FM4485,2018-07-28,78
FM4001,2018-04-29,40
FM2877,2016-03-01,41
FM4644,2017-05-13,64
FM1884,2016-12-25,94
FM3155,2019-10-14,70
FM5938,2019-11-26,57
FM4707,2016-09-29,60
FM1972,2017-06-29,66
FM3658,2019-09-14,96
FM3051,2019-08-06,40
FM4734,2019-02-15,66
FM4219,2018-07-04,77
FM3178,2016-10-26,74
FM5675,2016-09-20,92
FM4889,2016-12-30,52
FM5361,2016-10-17,85
FM1492,2016-10-08,47
FM5271,2016-10-26,39
FM2461,2017-11-19,37
FM2683,2016-11-20,100
FM4795,2019-09-10,60
FM1579,2017-08-04,78
FM1526,2019-01-12,69
FM1198,2018-08-05,60
FM2964,2017-08-28,38
FM3163,2019-10-12,58
FM5195,2018-04-17,67
FM4111,2017-10-17,63
FM3015,2017-07-15,71
FM2660,2016-12-04,69
FM1203,2018-06-24,65
FM2611,2017-09-07,89
FM2351,2018-09-09,54
FM3896,2016-08-14,89
FM1402,2016-03-04,103
FM4956,2018-09-05,73
FM5284,2017-10-08,63
FM3819,2016-05-15,50
FM3771,2017-06-30,89
FM2046,2018-09-23,63
FM2907,2017-09-13,82
FM3810,2016-03-29,49
FM2331,2017-07-15,40
FM5439,2017-02-06,66
FM2482,2019-01-24,64
FM6015,2017-11-09,42
FM4675,2017-05-25,76
FM5728,2016-11-23,36
FM4492,2016-06-01,73
FM3881,2016-09-06,46
FM1468,2016-05-11,51
FM4585,2017-08-08,79
FM2199,2019-07-15,41
FM4666,2016-03-17,65
FM1197,2017-04-14,91
FM4639,2016-05-20,44
FM4102,2016-06-06,87
FM5133,2019-11-08,99
FM2986,2018-05-11,74
FM5762,2018-12-27,93
FM4824,2017-09-14,96
FM3979,2019-05-27,92
FM4455,2018-02-28,64
FM4912,2017-05-04,90
FM4432,2018-07-30,87
FM5257,2019-03-16,88
FM3839,2018-05-06,39
FM1245,2019-08-19,101
FM5405,2018-07-22,73
FM4531,2019-12-12,82
FM6029,2019-06-18,50
FM4931,2018-01-08,53
FM4917,2019-09-15,47
FM3076,2019-11-21,59
FM2200,2019-09-02,43
FM2496,2016-10-13,93
FM6087,2019-01-20,89
FM4012,2018-03-19,42
FM5185,2017-09-11,46
FM5031,2017-04-19,98
FM3824,2016-05-29,37
FM3136,2016-03-08,62
FM5864,2018-02-22,105
FM4477,2018-07-26,57
FM5845,2019-08-27,62
FM3751,2017-08-17,63
FM5943,2017-05-16,60
FM3053,2016-07-04,93
FM5781,2017-06-18,74
FM1811,2019-11-28,84
FM2093,2019-05-03,70
FM1501,2016-02-16,90
FM3327,2019-03-05,40
FM3669,2017-12-08,101
FM4944,2018-01-13,93
FM4187,2016-02-23,64
FM4194,2018-09-05,101
FM2068,2016-12-23,95
FM4722,2017-03-23,72
FM5141,2018-04-26,50
FM1819,2017-06-10,61
FM5963,2017-08-23,35
FM1998,2018-05-12,37
FM4832,2018-11-18,45
FM4673,2016-02-26,96
FM3112,2018-07-10,60
FM5664,2019-11-01,45
FM2062,2017-11-23,52
FM1707,2018-04-21,66
FM2524,2018-10-03,60
FM4810,2016-07-15,42
FM4275,2016-08-05,94
FM3266,2016-03-28,55
FM1942,2018-02-09,50
FM6016,2019-05-06,96
FM2199,2018-05-28,36
FM4915,2016-09-18,102
FM5080,2016-04-04,64
FM5568,2016-12-09,92
FM5464,2018-07-06,100
FM5779,2017-05-05,90
FM5160,2019-08-06,57
FM1736,2018-09-20,38
FM3863,2016-05-09,81
FM4402,2019-04-11,87
FM5236,2017-03-21,81
FM3360,2017-11-08,94
FM3077,2018-09-16,92
FM2895,2017-12-30,90
FM5854,2016-09-27,68
FM4083,2018-06-16,103
FM2422,2016-02-29,83
FM2595,2018-12-07,81
FM3517,2018-04-11,65
FM5422,2016-03-06,90
FM5830,2019-10-23,97
FM5465,2019-01-27,93
FM3554,2017-07-09,52
FM2485,2016-09-09,69
FM4157,2018-12-13,58
FM4828,2019-01-18,61
FM4133,2017-12-08,67
FM1372,2016-03-24,99
FM1602,2017-09-16,35
FM4124,2018-04-24,73
FM5300,2018-05-22,69
FM1884,2016-08-24,37
FM1879,2019-10-23,44
FM2360,2019-04-09,87
FM3459,2018-10-04,61
FM1564,2017-01-16,98
FM2161,2019-07-26,69
FM4744,2018-12-05,82
FM3030,2018-01-19,96
FM3409,2016-06-30,92
FM4157,2016-04-22,43
FM4452,2016-06-16,98
FM5393,2017-09-17,67
FM4698,2018-02-01,78
FM5587,2018-06-14,47
FM4876,2017-03-11,64
FM4225,2018-10-25,83
FM2372,2019-11-24,67
FM5695,2019-01-28,64
FM2072,2018-08-15,73
FM4877,2018-09-12,61
FM5116,2019-06-05,70
FM5872,2016-08-18,63
FM2450,2016-06-29,75
FM2480,2016-08-07,43
FM1869,2016-02-21,71
FM2333,2017-07-02,87
FM4070,2018-04-16,60
FM5333,2017-02-06,81
FM4433,2019-04-20,44
FM3746,2016-10-07,76
FM3972,2016-12-05,99
FM3106,2018-05-12,54
FM1156,2019-11-01,68
FM5479,2018-01-10,59
FM4874,2017-10-22,92
FM5078,2019-01-08,95
FM2317,2018-02-12,75
FM1965,2019-07-10,72
FM5772,2017-07-09,75
FM2887,2017-01-23,41
FM5064,2019-01-19,105
FM2106,2017-12-26,95
FM5158,2018-08-08,53
FM5164,2018-10-29,62
FM1912,2019-02-17,97
FM5785,2017-02-08,38
FM5441,2016-04-09,58
FM5447,2017-02-15,51
FM4139,2016-09-11,44
FM2829,2019-02-27,55
FM2628,2019-05-09,86
FM1471,2017-11-01,61
FM4884,2019-06-05,46
FM4913,2018-10-04,37
FM4274,2019-02-24,71
FM1203,2016-09-10,45
FM1435,2019-10-10,54
FM2425,2018-04-16,36
FM4662,2016-02-27,56
FM2002,2018-10-03,54
FM5092,2016-03-26,47
FM1250,2017-08-19,81
FM2619,2019-02-04,68
FM2148,2016-04-08,58
FM1373,2018-01-12,101
FM4971,2016-05-08,95
FM2988,2018-10-30,83
FM6017,2018-03-28,64
FM3579,2017-02-02,89
FM4762,2016-09-30,92
FM3278,2016-05-13,65
FM2226,2016-09-11,51
FM4763,2019-04-15,60
FM3751,2016-05-16,41
FM1830,2017-07-25,78
FM5380,2019-02-26,58
FM3033,2017-06-17,97
FM1244,2017-01-13,39
FM3370,2017-11-17,98
FM1942,2018-06-04,63
FM3879,2019-02-17,82
FM4841,2016-02-24,92
FM2968,2019-10-23,59
FM3610,2016-11-23,41
FM2405,2016-09-11,87
FM3513,2019-06-16,56
FM4575,2016-04-18,71
FM5363,2016-07-15,49
FM2523,2016-11-13,44
FM3790,2017-05-07,56
FM2703,2019-03-26,69
FM4373,2019-01-30,51
FM4184,2017-07-02,92
FM3985,2017-01-01,71
FM3572,2016-05-25,37
FM4360,2017-02-05,80
FM2309,2016-04-20,55
FM5428,2018-01-03,60
FM3752,2018-08-02,41
FM3808,2018-07-12,88
FM4807,2016-07-08,44
FM2130,2019-08-25,65
FM1707,2019-07-27,49
FM1153,2016-09-17,52
FM3631,2018-06-01,73
FM5445,2018-10-12,59
FM6102,2017-09-09,35
FM4380,2018-10-20,61
FM5678,2018-05-27,44
FM5774,2016-09-11,99
FM5925,2018-04-30,59
FM4161,2018-01-24,64
FM1198,2017-10-30,94
FM4524,2018-08-17,62
FM4164,2016-09-30,83
FM1613,2019-03-22,75
FM5978,2018-11-19,36
FM4178,2017-09-20,54
FM3410,2018-06-13,43
FM2402,2017-04-29,65
FM2582,2016-08-04,68
FM3440,2017-04-27,51
FM1494,2017-07-15,100
FM1425,2016-06-18,53
FM3773,2017-12-04,84
FM4595,2018-09-14,88
FM1215,2019-03-20,57
FM1141,2018-11-15,72
FM2843,2016-12-15,79
FM1866,2016-12-30,85
FM3492,2018-01-11,65
FM4752,2018-05-25,35
FM3358,2016-04-18,65
FM5859,2018-04-10,105
FM3481,2017-11-28,49
FM5185,2017-08-12,85
FM5603,2019-10-05,90
FM5500,2018-09-30,55
FM1462,2019-10-27,61
FM4509,2019-02-04,59
FM1497,2019-04-15,74
FM2389,2019-06-30,51
FM2487,2019-12-16,78
FM3782,2017-03-05,101
FM5305,2018-12-01,39
FM4479,2017-02-27,66
FM5221,2017-04-25,103
FM1310,2017-02-26,58
FM2270,2017-10-18,105
FM3336,2018-12-05,87
FM2302,2018-01-24,94
FM2320,2018-12-19,52
FM1916,2016-10-24,103
FM5071,2018-06-03,104
FM4345,2016-08-23,39
FM3144,2018-09-04,60
FM3401,2019-11-12,87
FM4416,2018-07-06,46
FM4027,2017-12-29,49
FM1267,2017-05-26,72
FM2283,2016-06-13,41
FM1776,2016-05-15,98
FM5390,2018-04-08,87
FM3246,2017-08-28,80
FM2765,2019-04-04,51
FM1653,2017-12-30,41
FM4327,2017-08-21,94
FM1240,2019-09-28,101
FM3292,2018-12-21,94
FM1620,2017-11-07,66
FM1362,2018-10-07,68
FM2190,2019-03-25,92
FM4540,2017-08-10,95
FM2586,2017-10-29,69
FM2235,2019-02-22,55
FM5696,2019-05-07,62
FM4624,2017-08-25,74
FM5654,2019-06-15,35
FM6019,2019-05-23,86
FM4304,2018-01-30,72
FM1933,2017-09-05,53
FM3067,2017-11-08,98
FM2666,2017-06-02,74
FM3767,2019-10-03,54
FM4638,2019-02-19,86
FM3498,2017-12-29,49
FM5240,2018-11-11,105
FM3263,2018-02-20,78
FM2214,2017-06-23,49
FM2241,2019-09-28,104
FM2171,2016-03-20,78
FM2311,2018-06-21,60
FM5232,2018-12-08,51
FM5576,2017-09-20,38
FM3841,2017-05-24,54
FM4435,2017-09-16,65
FM2398,2018-09-21,54
FM4237,2016-12-21,98
FM3631,2019-11-12,68
FM4362,2018-06-23,84
FM1829,2016-11-04,71
FM5419,2018-09-27,99
FM5760,2018-08-16,48
FM1711,2016-06-20,69
FM5989,2019-07-07,88
FM5260,2016-06-06,52
FM4902,2019-10-06,98
FM3118,2018-02-28,51
FM4166,2018-02-05,74
FM1288,2019-04-08,83
FM3959,2017-03-01,105
FM4512,2016-08-19,75
FM5681,2017-05-09,86
FM5308,2019-02-25,71
FM5149,2019-07-10,49
FM5958,2017-05-13,96
FM1206,2016-08-16,90
FM4691,2016-04-02,86
FM2384,2018-10-08,51
FM5640,2019-10-07,40
FM1529,2017-04-09,77
FM4259,2017-08-05,79
FM1144,2017-01-26,90
FM3472,2019-01-22,76
FM5661,2019-10-22,60
FM2159,2016-09-08,67
FM4962,2017-03-11,69
FM1943,2018-06-15,96
FM4132,2018-06-03,94
FM4320,2017-08-07,63
FM3597,2019-06-12,56
FM3191,2017-10-21,49
FM3224,2017-02-19,45
FM3229,2019-04-08,89
FM5270,2019-04-24,96
FM4587,2019-09-29,104
FM3329,2016-03-10,42
FM4314,2018-10-17,65
FM3550,2019-06-11,78
FM4773,2017-03-08,75
FM3259,2019-03-03,63
FM2310,2018-10-25,85
FM1515,2018-01-03,76
FM4734,2019-03-26,73
FM5622,2016-06-07,87
FM3794,2017-04-18,38
FM5680,2018-01-19,73
FM2835,2019-04-04,62
FM5003,2016-03-30,60
FM1695,2018-03-21,92
FM1924,2017-05-08,55
FM4297,2016-06-28,65
FM2769,2016-12-11,103
FM2082,2017-01-14,75
FM5370,2018-09-27,58
FM1850,2017-12-05,69
FM1641,2017-02-10,84
FM1453,2017-05-28,95
FM1403,2017-05-24,42
FM2560,2017-01-22,72
FM3783,2019-04-18,89
FM1364,2017-01-12,72
FM3355,2018-10-11,92
FM2858,2017-01-12,44
FM2156,2018-08-28,66
FM5641,2019-09-03,52
FM5661,2017-12-22,67
FM2461,2017-08-06,105
FM3851,2016-03-10,66
FM1580,2016-06-15,50
FM5505,2017-05-16,60
FM4078,2017-08-30,93
FM3011,2019-05-26,102
FM4746,2019-09-25,70
FM3817,2017-08-24,96
FM1370,2017-12-25,54
FM2230,2018-01-18,78
FM2776,2017-05-01,48
FM4943,2017-12-11,91
FM4421,2018-12-23,82
FM2612,2016-10-15,69
FM3625,2018-12-13,76
FM3544,2017-08-22,60
FM3506,2016-10-07,84
FM4726,2018-09-26,98
FM3561,2017-06-07,46
FM4489,2018-10-19,99
FM2117,2019-06-28,41
FM2285,2018-06-24,77
FM1332,2017-10-04,62
FM2059,2017-05-19,38
FM5238,2016-04-14,76
FM2319,2017-02-08,86
FM3403,2016-07-06,103
FM2344,2017-07-29,103
FM3479,2016-11-27,83
FM3348,2019-09-12,87
FM4844,2017-07-17,102
FM3471,2017-02-25,52
FM3576,2016-03-07,98
FM1686,2016-07-22,55
FM5929,2018-09-20,82
FM4745,2017-06-30,105
FM5416,2017-10-04,37
FM4995,2018-05-25,60
FM3912,2018-06-21,66
FM1374,2017-12-05,87
FM3914,2016-11-03,79
FM4403,2016-09-26,77
FM1744,2018-03-10,97
FM4140,2019-12-15,78
FM4818,2019-05-25,92
FM1699,2019-02-28,39
FM3454,2017-06-19,100
FM5991,2017-09-11,57
FM2296,2019-10-02,53
FM3055,2019-09-24,41
FM3170,2018-06-03,61
FM4930,2017-04-28,37
FM1442,2018-12-30,66
FM2225,2016-12-29,100
FM4438,2017-01-12,88
FM2081,2019-04-19,78
FM4177,2016-11-21,90
FM1225,2017-07-10,46
FM4391,2019-03-21,63
FM4635,2017-03-20,74
FM2925,2019-04-03,71
FM5522,2016-04-19,62
FM5144,2016-03-28,100
FM3799,2016-12-30,77
FM4665,2018-06-13,44
FM1247,2019-07-25,96
FM5064,2017-05-21,93
FM6020,2016-07-04,101
FM5187,2018-07-22,102
FM5792,2017-02-11,47
FM1885,2019-12-14,40
FM2140,2018-01-06,84
FM3236,2016-11-12,66
FM3968,2018-12-10,54
FM2468,2016-02-17,64
FM5204,2017-08-17,81
FM2339,2017-03-01,71
FM3309,2018-05-26,77
FM5422,2019-04-05,101
FM5427,2018-11-02,37
FM2552,2018-06-20,49
FM6012,2016-04-05,67
FM2333,2016-12-01,70
FM4640,2017-03-13,104
FM5882,2018-02-08,64
FM2429,2017-07-21,40
FM5438,2018-03-13,78
FM5856,2019-06-09,52
FM1231,2016-09-27,98
FM4113,2018-08-20,56
FM2476,2018-08-01,91
FM4087,2019-11-23,80
FM4687,2019-09-27,70
FM3794,2018-05-21,37
FM2592,2016-12-30,96
FM1508,2016-12-03,62
FM1595,2017-10-06,72
FM5975,2017-10-23,104
FM1412,2018-12-19,59
FM5823,2017-07-30,105
FM1613,2016-07-03,35
FM5390,2017-12-21,98
FM1741,2018-11-08,53
FM5353,2019-11-24,88
FM5000,2017-04-15,88
FM1152,2017-08-18,99
FM3616,2019-10-19,55
FM1526,2018-12-30,80
FM4815,2016-07-03,56
FM3919,2017-04-07,101
FM5689,2018-03-05,104
FM6036,2016-04-11,80
FM3350,2018-03-11,50
FM5024,2016-06-20,93
FM1263,2019-07-08,51
FM1906,2016-10-09,91
FM2656,2018-06-06,104
FM5638,2019-08-03,84
FM3222,2018-05-06,103
FM5007,2018-08-28,80
FM3271,2019-04-24,75
FM1172,2017-12-05,65
FM2753,2017-12-08,101
FM1362,2017-02-04,59
FM2770,2016-11-08,81
FM4668,2016-06-28,71
FM5185,2018-02-25,45
FM3800,2019-09-06,68
FM4408,2016-07-24,86
FM5294,2018-08-29,80
FM5109,2018-01-18,82
FM3506,2019-06-02,41
FM4665,2019-05-02,68
FM3359,2017-09-26,80
FM4203,2018-06-10,35
FM5865,2018-11-14,53
FM4879,2018-04-14,43
FM5152,2016-04-30,83
FM5312,2016-03-13,42
FM1527,2018-07-30,72
FM1155,2018-12-28,52
FM3612,2019-03-30,69
FM6085,2019-01-24,62
FM1620,2019-02-20,73
FM1150,2018-12-07,57
FM1433,2017-11-06,84
FM5620,2017-04-21,86
FM2594,2019-12-14,89
FM5369,2016-03-12,48
FM3505,2016-07-27,75
FM2310,2017-06-20,101
FM1499,2016-06-02,58
FM2628,2016-12-08,95
FM1201,2018-05-14,52
FM2220,2016-07-13,96
FM2520,2019-10-08,67
FM1647,2018-04-26,93
FM2870,2017-12-11,37
FM2293,2018-05-02,82
FM1392,2017-02-19,43
FM5733,2018-07-02,48
FM2353,2016-04-12,104
FM1381,2017-09-19,65
FM5840,2017-08-03,65
FM4513,2016-05-24,95
FM5310,2019-10-11,89
FM5533,2018-02-24,52
FM1939,2016-03-05,98
FM5402,2016-05-05,45
FM1193,2018-06-20,96
FM3956,2018-09-08,95
FM5088,2019-09-08,68
FM4924,2016-08-06,45
FM1270,2019-02-23,72
FM1302,2016-07-16,102
FM1360,2016-06-28,48
